"username";"email";"first_name";"last_name";"birth_date";"country";"subscription_type";"liked_songs_id"
"U0010986";"fergusoncarol@exampleorg";"Amy";"Molina";"1998/09/22";"Singapore";"normal";"['S0009771', 'S0001515', 'S0001474', 'S0000469', 'S0010625', 'S0003000', 'S0008483', 'S0005057', 'S0000048', 'S0000586', 'S0000563', 'S0000079', 'S0004500', 'S0000142', 'S0008940', 'S0002002', 'S0007877', 'S0008077', 'S0002815', 'S0006557', 'S0005916']"
"U0011334";"xhicks@";"Monica";"Carlson";"1972/08/02";"Cambodia";"normal";"['S0009653', 'S0009545', 'S0008059', 'S0001599', 'S0007264', 'S0007117', 'S0002981', 'S0001058', 'S0002036', 'S0009901', 'S0004860', 'S0003314', 'S0006670', 'S0005884', 'S0009780', 'S0000011', 'S0001778', 'S0008080', 'S0003313', 'S0000544', 'S0004912', 'S0004271', 'S0007518', 'S0006251', 'S0010368', 'S0007852', 'S0001931']"
"U0010119";"joshuaevans@example.net";"Robert";"Moore";"1966/05/05";"Chad";"Exclusive";"['S0009733', 'S0009582', 'S0005349', 'S0010395', 'S0005923', 'S0006989', 'S0004549', 'S0008499', 'S0006814', 'S0000237', 'S0005814', 'S0000224', 'S0007434', 'S0002120', 'S0000722', 'S0008854', 'S0000326', 'S0002848', 'S0002824', 'S0002024', 'S0002317', 'S0003186', 'S0009314', 'S0001613', 'S0010710', 'S0002423', 'S0009706', 'S0009772', 'S0006750', 'S0002839', 'S0007124', 'S0005074', 'S0008026', 'S0001379', 'S0003317', 'S0009194', 'S0006564']"
"U0010971";"lcooley@example.org";"Stephen";"Johnson";"1975/06/15";"Reunion";"Exclusive";"['S0005800', 'S0004222', 'S0010181', 'S0010471', 'S0001376', 'S0009494', 'S0008682', 'S0000368', 'S0009377', 'S0009495', 'S0002327', 'S0009789', 'S0007050', 'S0008764', 'S0005638', 'S0002654', 'S0007951', 'S0004118', 'S0001115', 'S0005784', 'S0010538', 'S0002267', 'S0000930', 'S0001724', 'S0009792', 'S0003761', 'S0004430', 'S0005392', 'S0000389', 'S0005447', 'S0009497', 'S0009404', 'S0004221', 'S0001265', 'S0001018', 'S0001120', 'S0005268', 'S0006558']"
"U0010988";"robertpowell@example.org";"Raymond";"Munoz";"1985/07/16";"Holy See (Vatican City State)";"normal";"['S0009168', 'S0002928', 'S0004577', 'S0001394', 'S0010090', 'S0003093', 'S0005260', 'S0010696', 'S0006627', 'S0003968', 'S0004698', 'S0008210', 'S0002528', 'S0007723', 'S0006932', 'S0006443', 'S0001186', 'S0000830', 'S0001434', 'S0007999', 'S0001640', 'S0002743', 'S0000519', 'S0007992', 'S0005286', 'S0004101', 'S0005764', 'S0000086', 'S0003950', 'S0008704', 'S0000058', 'S0004957', 'S0010672', 'S0003970', 'S0007546', 'S0002007', 'S0000233', 'S0001734', 'S0010196', 'S0029863']"
"U0010535";"grant14@example.com";"Susan";"Jennings";"1978/09/17";"Equatorial Guinea";"premium";"['S0003903', 'S0005277', 'S0001226', 'S0003316', 'S0002844', 'S0000716', 'S0004009', 'S0005627', 'S0005818', 'S0010611', 'S0008507', 'S0007784', 'S0010679', 'S0000305', 'S0002694', 'S0007516', 'S0006704', 'S0007706', 'S0006006', 'S0003064', 'S0006380', 'S0010455', 'S0007868', 'S0003009', 'S0001666', 'S0001189', 'S0004580', 'S0004600', 'S0001384', 'S0031813']"
"U0010932";"figueroaangela@example.org";"Melinda";"Williams";"1979/01/31";"Antarctica (the territory South of 60 deg S)";"normal";"['S0005845', 'S0004410', 'S0001093', 'S0007639', 'S0002969', 'S0001957', 'S0006914', 'S0010122', 'S0003575', 'S0003094', 'S0003851', 'S0008966', 'S0001837', 'S0008817', 'S0006997', 'S0002723', 'S0002817', 'S0009853', 'S0005576', 'S0007743', 'S0005251', 'S0002218', 'S0001062', 'S0006596', 'S0004518', 'S0007623', 'S0004704', 'S0009445', 'S0009113', 'S0003243', 'S0001697', 'S0023058']"
"U0010942";"williamsrobert@example.org";"Robert";"Schultz";"1977/99/21";"Guinea-Bissau";"premium";"['S0007677', 'S0008936', 'S0007299', 'S0009332', 'S0004972', 'S0003384', 'S0004635', 'S0005602', 'S0007046', 'S0004536', 'S0007955', 'S0009493', 'S0002998', 'S0001415', 'S0002350', 'S0006399', 'S0009686', 'S0006864', 'S0010138', 'S0008877', 'S0002556', 'S0006308', 'S0009986', 'S0002549', 'S0006619', 'S0000003', 'S0000797', 'S0007166', 'S0008149', 'S0007172', 'S0005308', 'S0005354', 'S0010537', 'S0006771', 'S0000594', 'S0000447', 'S0003452', 'S0007611', 'S0001734', 'S0001758', 'S0009988']"
"U0010040";"eking@example.com";"Rhonda";"Owens";"1978/11/28";"Gambia";"Exclusive";"['S0006397', 'S0004400', 'S0004104', 'S0002015', 'S0009464', 'S0006878', 'S0006197', 'S0010526', 'S0002401', 'S0010508', 'S0001071', 'S0008347', 'S0001450']"
"U0010857";"amy15@example.org";"Jeremy";"Munoz";"197107/13";"Jamaica";"premium";"['S0005425', 'S0005536', 'S0000094', 'S0000629', 'S0003071', 'S0006091', 'S0008935', 'S0006322', 'S0008958', 'S0003847', 'S0004296', 'S0008781', 'S0010679', 'S0004967', 'S0008205', 'S0010402', 'S0008897', 'S0008016', 'S0000002', 'S0008254', 'S0001117', 'S0010104', 'S0007430', 'S0000012', 'S0001890', 'S0002192', 'S0010722', 'S0004201', 'S0002946', 'S0010495', 'S0009207', 'S0010367', 'S0009757', 'S0001931', 'S0006347']"
"U0010620";"nsmith@example.org";"Brenda";"Salinas";"1996/05/30";"Mongolia";"Exclusive";"['S0005015', 'S0007326', 'S0002323', 'S0002397', 'S0009716', 'S0006969', 'S0005802', 'S0008353', 'S0009753', 'S0006319', 'S0002215', 'S0006411', 'S0007898', 'S0003513', 'S0005287', 'S0004309', 'S0000521', 'S0001295', 'S0000637', 'S0004168', 'S0002040', 'S0005288', 'S0000688', 'S0003574', 'S0007736', 'S0001139', 'S0009175', 'S0003540', 'S0004087', 'S0010724', 'S0004186', 'S0001905', 'S0003025', 'S0002591', 'S0006338', 'S0004399', 'S0009983', 'S0003140', 'S0006254', 'S0001393']"
"U0011146";"josebentley@example.org";"Jon";"Curtis";"19840/09/27";"Dominica";"premium";"['S0004216', 'S0006446', 'S0002844', 'S0004415', 'S0005294', 'S0001201', 'S0009861', 'S0002098', 'S0002100', 'S0007878', 'S0002817', 'S0004342', 'S0009409', 'S0007694', 'S0008731', 'S0002480', 'S0002490', 'S0005438', 'S0003324', 'S0005935', 'S0010213']"
"U0010419";"alexander05@example.com";"Allen";"Luna";"1967/05/23";"Guernsey";"Premim";"['S0006578', 'S0009290', 'S0001993', 'S0003300', 'S0005457', 'S0008385', 'S0008755', 'S0007526', 'S0005802', 'S0008555', 'S0003869', 'S0001564', 'S0002784', 'S0003421', 'S0008478', 'S0000937', 'S0009513', 'S0002772', 'S0000920', 'S0007483', 'S0002724', 'S0008710', 'S0004929', 'S0008237', 'S0007768', 'S0008281', 'S0004755', 'S0005478', 'S0009562', 'S0010176', 'S0003429', 'S0001681', 'S0004473', 'S0007187', 'S0001627', 'S0006955', 'S0000122', 'S0002188', 'S0003472', 'S0009568', 'S0008201', 'S0005439', 'S0010483', 'S0010036', 'S0003388', 'S0003564', 'S0001217', 'S0009527']"
"U0010489";"jcampbell@example.net";"Jonathan";"Cruz";"1984/10/04";"Thailand";"normal";"['S0002483', 'S0005840', 'S0007311', 'S0003153', 'S0000159', 'S0007814', 'S0009751', 'S0004464', 'S0001937', 'S0006357', 'S0026360']"
"U0011490";"kenneth91@example.org";"Julia";"Lee";"2202/10/30";"Morocco";"normal";"['S0006521', 'S0004075', 'S0009011', 'S0006571', 'S0000847', 'S0001510', 'S0002752', 'S0005966', 'S0008305', 'S0006400', 'S0001256', 'S0000412', 'S0006485']"
"U0010186";"sonyalopez@example.com";"Tyrone";"Murray";"2003/12/04";"Philippines";"Exclusive";"['S0008171', 'S0005231', 'S0001226', 'S0005614', 'S0009495', 'S0010405', 'S0004902', 'S0003209', 'S0004615', 'S0003094', 'S0009613', 'S0002488', 'S0006293', 'S0002917', 'S0009334', 'S0009788', 'S0003490', 'S0000576', 'S0006020', 'S0007669', 'S0000102', 'S0002933', 'S0004601', 'S0003578', 'S0007933', 'S0007522', 'S0009050', 'S0002253', 'S0003993', 'S0006115', 'S0002951', 'S0005381', 'S0007463', 'S0010376']"
"U0010792";"patrickmitchell@example.com";"Shane";"Gray";"1985/10/19";"Western Sahara";"premium";"['S0003045', 'S0001653', 'S0006526', 'S0001544', 'S0003539', 'S0001087', 'S0002338', 'S0008428', 'S0009505', 'S0003308', 'S0003286', 'S0004958', 'S0006628', 'S0009911', 'S0004031', 'S0003503', 'S0000585', 'S0010427', 'S0007100', 'S0000859', 'S0001981', 'S0002526', 'S0030383']"
"U0010891";"donald70@example.net";"Adam";"Walsh";"1965/06/22";"Bolivia";"normal";"['S0008159', 'S0009543', 'S0007882', 'S0002214', 'S0004314', 'S0006209', 'S0008138', 'S0006880', 'S0008977', 'S0003657', 'S0001999', 'S0005890', 'S0001276', 'S0005501', 'S0004970', 'S0004406', 'S0008719', 'S0000146', 'S0004889', 'S0009336', 'S0001188', 'S0002744', 'S0008628', 'S0009444', 'S0005316', 'S0003489', 'S0006697', 'S0004772', 'S0006911', 'S0009585', 'S0000931', 'S0003980', 'S0007211', 'S0000467', 'S0029372']"
"U0011244";"tcoleman@example.com";"Mary";"Carlson";"2180/10/18";"Brazil";"normal";"['S0007588', 'S0005100', 'S0000314', 'S0004151', 'S0005545', 'S0006784', 'S0010273', 'S0000761', 'S0008385', 'S0004869', 'S0001509', 'S0005754', 'S0010468', 'S0009040', 'S0001719', 'S0006737', 'S0009575', 'S0005069', 'S0009341', 'S0001167', 'S0002088', 'S0004744', 'S0003592', 'S0004755', 'S0005952', 'S0000401', 'S0006671', 'S0004372', 'S0008331', 'S0000565', 'S0008335', 'S0000533', 'S0000851', 'S0007005', 'S0003640', 'S0004562', 'S0009181', 'S0001341', 'S0009880', 'S0003279', 'S0003441', 'S0006941', 'S0007575', 'S0006354', 'S0001862', 'S0002932']"
"U0011442";"gillstephanie@example.com";"Tara";"Cox";"1970/10/18";"Burundi";"Norml";"['S0004830', 'S0007098', 'S0000704', 'S0005281', 'S0005695', 'S0006810', 'S0006076', 'S0009147', 'S0009500', 'S0002562', 'S0010513', 'S0008843', 'S0004213', 'S0000654', 'S0004851', 'S0004856', 'S0004155', 'S0010577', 'S0009044', 'S0008660', 'S0006647', 'S0005189']"
"U0010316";"deannawatson@example.net";"James";"Stevenson";"1965/11/02";"Iraq";"premium";"['S0004680', 'S0006744', 'S0002364', 'S0006083', 'S0008054', 'S0000768', 'S0003139', 'S0007793', 'S0009199', 'S0005768', 'S0001387', 'S0008765', 'S0007231', 'S0006838', 'S0005421', 'S0003942', 'S0003776', 'S0007951', 'S0009140', 'S0005102', 'S0002978', 'S0000602', 'S0001040', 'S0002820', 'S0002852', 'S0008179', 'S0001116', 'S0002780', 'S0002590', 'S0006116', 'S0002813', 'S0010350', 'S0001838', 'S0004692', 'S0000353', 'S0004386', 'S0005116', 'S0004653', 'S0008457', 'S0003674', 'S0001329', 'S0003660', 'S0000888', 'S0021696']"
"U0010895";"tinajennings@";"Jodi";"Webb";"1991/08/10";"United States Virgin Islands";"premium";"['S0010396', 'S0002268', 'S0008713', 'S0003260', 'S0002827', 'S0007839', 'S0002330', 'S0008104', 'S0001201', 'S0005715', 'S0002799', 'S0005761', 'S0005367', 'S0006541', 'S0008317', 'S0000331', 'S0003097', 'S0005298', 'S0002411', 'S0002734', 'S0000018', 'S0009627', 'S0001293', 'S0009537', 'S0002424', 'S0009559', 'S0003979', 'S0009610', 'S0005357', 'S0002490', 'S0009343', 'S0006534', 'S0010614', 'S0001904', 'S0007027', 'S0008531', 'S0010327']"
"U0010876";"hodgedawn@example.com";"Jenny";"White";"1971/120000";"Mayotte";"premium";"['S0007753', 'S0005919', 'S0008785', 'S0006205', 'S0010547', 'S0003435', 'S0002298', 'S0004070', 'S0008864', 'S0004030', 'S0009762', 'S0006252', 'S0004050', 'S0004273']"
"U0011332";"fisherandrew@example.org";"Alex";"Perez";"1991/02/17";"Montenegro";"premium";"['S0004592', 'S0008890', 'S0006091', 'S0005211', 'S0009226', 'S0006160', 'S0003707', 'S0000129', 'S0004567', 'S0003918', 'S0008051', 'S0002860', 'S0001641', 'S0000644', 'S0003702', 'S0003558', 'S0007646', 'S0000688', 'S0007393', 'S0001744', 'S0001594', 'S0005737', 'S0004700', 'S0010595', 'S0000695', 'S0023461']"
"U0011058";"vfoster@example.org";"Donna";"Miranda";"1982/07/03";"Moldova";"Norml";"['S0000826', 'S0007378', 'S0003637', 'S0006170', 'S0003824', 'S0005607', 'S0000320', 'S0001283', 'S0004494', 'S0003525']"
"U0010594";"bmorris@example.net";"Alexandra";"Ramirez";"19790511";"Western Sahara";"normal";"['S0006183', 'S0009471', 'S0002270', 'S0004820', 'S0001415', 'S0009536', 'S0000714', 'S0009546', 'S0005835', 'S0002442', 'S0002866', 'S0005254', 'S0005518', 'S0007352', 'S0009730', 'S0002978', 'S0009557', 'S0009761', 'S0004758', 'S0003783', 'S0008143', 'S0010314', 'S0005834', 'S0004822', 'S0010236', 'S0007280', 'S0000434', 'S0002051', 'S0003746', 'S0007498', 'S0008600', 'S0008842', 'S0006595', 'S0006405', 'S0003901', 'S0003904', 'S0004018', 'S0006146', 'S0008362', 'S0008279', 'S0010198', 'S0007457', 'S0004227', 'S0006003', 'S0001426']"
"U0010090";"kelly06@example.net";"Hannah";"Gilbert";"2005/08/30";"Central African Republic";"premium";"['S0004993', 'S0002375', 'S0006285', 'S0010706', 'S0000178', 'S0009854', 'S0005330', 'S0010374', 'S0004264', 'S0005784', 'S0008544', 'S0002549', 'S0001504', 'S0007219', 'S0003650', 'S0004182', 'S0010597', 'S0007146', 'S0007663', 'S0005975', 'S0005088', 'S0023634']"
"U0010434";"franciscomoore@example.org";"Daniel";"Holmes";"2180/01/20";"Afghanistan";"normal";"['S0006479', 'S0007961', 'S0003845', 'S0008020', 'S0000838', 'S0010090', 'S0003086', 'S0004574', 'S0009716', 'S0000557', 'S0001638', 'S0009937', 'S0008959', 'S0002225', 'S0006831', 'S0006723', 'S0000126', 'S0001064', 'S0002129', 'S0007783', 'S0000224', 'S0005865', 'S0007715', 'S0001885', 'S0005367', 'S0009837', 'S0009915', 'S0003767', 'S0010514', 'S0005538', 'S0004230', 'S0003229', 'S0007055', 'S0002585', 'S0006164', 'S0005315', 'S0002614', 'S0004131', 'S0001717', 'S0005101', 'S0006979', 'S0009595', 'S0005424', 'S0006143', 'S0003755', 'S0001365', 'S0002117', 'S0005253', 'S0009677', 'S0001973']"
"U0010101";"wjohnson@example.org";"Lisa";"Hughes";"2000/07/01";"Bangladesh";"Norml";"['S0006589', 'S0001066', 'S0007290', 'S0006632', 'S0004503', 'S0006719', 'S0007274', 'S0010090', 'S0006241', 'S0006100', 'S0001550', 'S0004073', 'S0002466', 'S0003004', 'S0001058', 'S0009430', 'S0001036', 'S0002443', 'S0003286', 'S0000624', 'S0004806', 'S0007436', 'S0004928', 'S0010099', 'S0003622', 'S0003038', 'S0006279', 'S0000975', 'S0007345', 'S0003737', 'S0004352', 'S0006548', 'S0000304', 'S0005146', 'S0009404', 'S0009159', 'S0010213', 'S0006551', 'S0005189']"
"U0011121";"wagnerlawrence@example.net";"Sara";"Hester";"2005/10/14";"Swaziland";"normal";"['S0008667', 'S0008256', 'S0009137', 'S0010489', 'S0001509', 'S0001696', 'S0005729', 'S0005490', 'S0008910', 'S0010220', 'S0010660', 'S0008347', 'S0005309', 'S0029643']"
"U0010139";"christopherdavidson@example.net";"Donna";"Cox";"1981/";"Bouvet Island (Bouvetoya)";"normal";"['S0009476', 'S0000107', 'S0003836', 'S0004373', 'S0008995', 'S0009934', 'S0002375', 'S0008450', 'S0004419', 'S0003735', 'S0008861', 'S0001849', 'S0007535', 'S0004127', 'S0005142', 'S0000631', 'S0004966', 'S0009821', 'S0003486', 'S0004948', 'S0002334', 'S0001612', 'S0005355', 'S0001460', 'S0003178', 'S0006026', 'S0005086', 'S0001865', 'S0009845', 'S0004005', 'S0000713', 'S0000353', 'S0009501', 'S0002415', 'S0006886', 'S0008692', 'S0009229', 'S0010443', 'S0009368', 'S0002855', 'S0005560', 'S0005411', 'S0003506', 'S0009020']"
"U0011034";"rebecca76@example.org";"Alyssa";"Williams";"1977/06/15";"Luxembourg";"premium";"['S0007930', 'S0008053', 'S0004249', 'S0009705', 'S0006057', 'S0006826', 'S0007634', 'S0004210', 'S0010664', 'S0005302', 'S0003568', 'S0010395', 'S0008694', 'S0006065', 'S0005903', 'S0002911', 'S0007253', 'S0003871', 'S0005477', 'S0007594', 'S0001593', 'S0001061', 'S0001591', 'S0006474', 'S0002304', 'S0005976', 'S0003307', 'S0000539', 'S0009339', 'S0000502', 'S0006946', 'S0005509', 'S0005905', 'S0007632', 'S0006498', 'S0004914', 'S0007958', 'S0008727', 'S0009558', 'S0000933', 'S0001230', 'S0002372', 'S0009827', 'S0002133', 'S0006542', 'S0005859', 'S0009062', 'S0002530', 'S0005815', 'S0008573', 'S0028199']"
"U0010645";"hartmansamuel@example.org";"Joshua";"Bender";"1987/060000";"Seychelles";"normal";"['S0004255', 'S0001028', 'S0008422', 'S0001780', 'S0005650', 'S0005983', 'S0000589', 'S0005798', 'S0005794', 'S0006410', 'S0007517', 'S0000821', 'S0004228', 'S0006422', 'S0000548', 'S0007256', 'S0006257', 'S0002065', 'S0006797', 'S0004628', 'S0010659', 'S0001390']"
"U0011035";"usmith@example.com";"Travis";"Martinez";"2001/11/23";"Egypt";"Norml";"['S0010033', 'S0007876', 'S0005277', 'S0003984', 'S0008377', 'S0005978', 'S0004902', 'S0009412', 'S0009042', 'S0009273', 'S0000138', 'S0002978', 'S0000939', 'S0002088', 'S0002090', 'S0005707', 'S0003729', 'S0001941', 'S0004756', 'S0010034', 'S0006586', 'S0008095', 'S0000726', 'S0007448', 'S0010408', 'S0002685', 'S0008126', 'S0000321']"
"U0010437";"sharon10@example.com";"Colleen";"Schmidt";"1982/03/09";"Saint Pierre and Miquelon";"Premim";"['S0000118', 'S0009961', 'S0002483', 'S0010247', 'S0005619', 'S0005867', 'S0001169', 'S0002953', 'S0002337', 'S0003599', 'S0005835', 'S0003923', 'S0005608', 'S0004113', 'S0004871', 'S0005433', 'S0003235', 'S0003330', 'S0006168', 'S0006997', 'S0001275', 'S0006657', 'S0002817', 'S0010444', 'S0006291', 'S0001077', 'S0006464', 'S0003936', 'S0000350', 'S0010350', 'S0010083', 'S0008983', 'S0007320', 'S0000717', 'S0002473', 'S0008165', 'S0009979', 'S0003557', 'S0004907', 'S0002130', 'S0002132', 'S0007967', 'S0010675']"
"U0010137";"michaelhickman@example.org";"Maurice";"Smith";"1966/08/19";"Niger";"premium";"['S0001623', 'S0001122', 'S0008491', 'S0007577', 'S0005058', 'S0010037', 'S0004711', 'S0000117', 'S0007917', 'S0004753', 'S0006702', 'S0000077', 'S0007502', 'S0007470', 'S0007320', 'S0000928', 'S0029376']"
"U0010467";"clarkenicole@example.net";"Christopher";"Franklin";"1994/02/24";"Maldives";"Norml";"['S0002289', 'S0000509', 'S0002711', 'S0007774', 'S0001638', 'S0002325', 'S0006880', 'S0002747', 'S0010406', 'S0008120', 'S0004225', 'S0009756', 'S0005406', 'S0002161', 'S0000036', 'S0006444', 'S0001196', 'S0001635', 'S0010097', 'S0006172', 'S0000374', 'S0005086', 'S0000221', 'S0000228', 'S0006196', 'S0006406', 'S0005319', 'S0003406', 'S0007074', 'S0009227']"
"U0010266";"garciajohn@example.net";"Jason";"Larson";"1986/01/25";"Uganda";"normal";"['S0008629', 'S0003651', 'S0003365', 'S0005130', 'S0009544', 'S0002573', 'S0008997', 'S0009040', 'S0007880', 'S0008562', 'S0006962', 'S0003925', 'S0004392', 'S0008886', 'S0003307', 'S0004647', 'S0000471', 'S0006597', 'S0006520', 'S0007667', 'S0006562', 'S0007577', 'S0008072', 'S0006615', 'S0008471', 'S0002142', 'S0002642', 'S0005488', 'S0008460', 'S0004912', 'S0007284', 'S0010086', 'S0005129', 'S0006045', 'S0000792', 'S0004816', 'S0009062', 'S0000383', 'S0030721']"
"U0010742";"charles49@example.net";"Mark";"Stanley";"1993/06/55";"Uganda";"premium";"['S0010084', 'S0005973', 'S0006922', 'S0006134', 'S0008283', 'S0008852', 'S0004139', 'S0002207', 'S0002350', 'S0001526', 'S0006225', 'S0001790', 'S0007504', 'S0002568', 'S0001771', 'S0009069', 'S0002235', 'S0006550', 'S0004137', 'S0003359', 'S0002527', 'S0004299', 'S0007910', 'S0009945', 'S0003130', 'S0003608', 'S0009157', 'S0003884', 'S0001906', 'S0009815']"
"U0010474";"rebecca46@example.org";"Patrick";"Burton";"1987/06/26";"Faroe Islands";"premium";"['S0007400', 'S0006467', 'S0000035', 'S0008730', 'S0009880', 'S0008000', 'S0007841', 'S0004025', 'S0000891', 'S0009781', 'S0010729', 'S0001363', 'S0003990', 'S0010274', 'S0008965', 'S0008731', 'S0024383']"
"U0010718";"rebecca22@example.org";"Alexander";"Miller";"1984/02/54";"Comoros";"normal";"['S0006762', 'S0003969', 'S0008132', 'S0005499', 'S0007539', 'S0001591', 'S0005191', 'S0001707', 'S0006372', 'S0001096', 'S0008691', 'S0004064', 'S0008095', 'S0006310', 'S0006048', 'S0007372', 'S0006131', 'S0004994', 'S0001259']"
"U0010930";"johngraves@example.com";"William";"Smith";"1974/09/17";"Tokelau";"normal";"['S0005979', 'S0006753', 'S0010390', 'S0010014', 'S0008785', 'S0007860', 'S0009803', 'S0002682', 'S0008500', 'S0005329', 'S0010030', 'S0005106', 'S0009652', 'S0000533', 'S0004452', 'S0027312']"
"U0011079";"hollandrobin@example.org";"Curtis";"Hogan";"1989/12/06";"Australia";"premium";"['S0003628', 'S0008793', 'S0000617', 'S0007750', 'S0006384', 'S0003055', 'S0008459', 'S0008977', 'S0010292', 'S0006634', 'S0007982', 'S0006952', 'S0003363', 'S0008608', 'S0008662', 'S0004553', 'S0007907', 'S0009398', 'S0001814', 'S0008685', 'S0009737', 'S0009642', 'S0009356', 'S0008689', 'S0002384', 'S0002642', 'S0005680', 'S0000088', 'S0005435', 'S0002751', 'S0009232', 'S0002416', 'S0003128', 'S0010260', 'S0001378', 'S0001568', 'S0005436', 'S0003674', 'S0000045', 'S0021864']"
"U0010685";"scott16@example.com";"Alicia";"Joseph";"1996/10/21";"Colombia";"premium";"['S0006166', 'S0007807', 'S0006552', 'S0002641', 'S0003364', 'S0002016', 'S0007184', 'S0002803', 'S0007101', 'S0005222', 'S0000078', 'S0003644', 'S0004746', 'S0008162', 'S0000903', 'S0002604', 'S0004861', 'S0002057', 'S0009642', 'S0004380', 'S0006708', 'S0001711', 'S0009748', 'S0007892', 'S0005435', 'S0004613', 'S0001843', 'S0003705', 'S0009882', 'S0002845', 'S0004605', 'S0007014', 'S0007327', 'S0004221', 'S0008334', 'S0008984', 'S0001906', 'S0007211', 'S0008457', 'S0002991', 'S0007822', 'S0006663', 'S0008245', 'S0024981']"
"U0010737";"victoriaparker@example.net";"Christopher";"Powell";"1974/09/09";"Vietnam";"Premim";"['S0000869', 'S0009427', 'S0006083', 'S0010647', 'S0006903', 'S0007810', 'S0004845', 'S0001751', 'S0001291', 'S0006211', 'S0001038', 'S0009876', 'S0006519', 'S0009261', 'S0006413', 'S0007405', 'S0009482', 'S0000254', 'S0007627', 'S0008365', 'S0006766', 'S0000460', 'S0004601', 'S0008731', 'S0003170', 'S0002368', 'S0004198', 'S0003059', 'S0009679', 'S0007575', 'S0006347']"
"U0010777";"foleyjohn@example.net";"Julie";"Smith";"1994/";"Palestinian Territory";"premium";"['S0006843', 'S0002277', 'S0000916', 'S0002363', 'S0004541', 'S0010061', 'S0002982', 'S0005496', 'S0005053', 'S0008952', 'S0001074', 'S0000589', 'S0009769', 'S0010473', 'S0006733', 'S0005421', 'S0008632', 'S0007163', 'S0004908', 'S0006648', 'S0003134', 'S0006815', 'S0004231', 'S0000419', 'S0009643', 'S0005991', 'S0005738', 'S0004750', 'S0003601', 'S0001150', 'S0006326', 'S0000726', 'S0009177', 'S0004598', 'S0007360', 'S0009359']"
